;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181
67;3,60742;14,95201;2,10368;1,71975;1,71415;2,12967;2,77568;15,95951;6,32718;8,64921;0,88274;41,27523;0,68548;0,75798;0,90204;3,84816;17,61262;2,28649;0,36870;6,82464;11,09001;7,26270;3,41176;3,78734;1,31635;2,45086;1,20925;1,79020;3,82857;4,47669;5,08887;2,00560;3,15840;16,20027;10,05579;3,06047;1,12126;39,38178;21,60231;11,14040;12,76061;5,91263;8,05340;16,02030;1,32188;3,28919;1,00404;4,66692;4,84969;3,87567;8,24428;1,99835;2,45977;1,04044;45,71380;1,91155;3,91907;19,94874;18,96056;4,51109;4,14896;3,27043;4,69047;7,67389;1,93007;46,59682;1,47269;2,90185;9,04099;80,68591;7,81194;10,70539;37,38061;11,77952;5,46526;12,21309;1,31950;7,24545;3,40748;3,75054;5,31763;2,99329;18,09771;11,06222;4,42705;2,70447;14,99742;27,29698;1,35345;2,58696;3,43071;2,86873;0,69832;44,46475;0,02890;3,08358;1,39607;5,93149;3,02025;36,26444;39,90924;16,55853;7,72174;10,58591;1,30037;9,13073;4,32611;0,20617;2,61667;3,15955;18,13441;0,33777;9,18846;1,80997;37,01821;18,96357;8,97198;0,39843;0,26577;3,05687;0,92187;0,39631;0,48100;21,91912;3,80792;10,38038;5,27795;22,62124;8,03706;0,71188;27,26489;14,25437;4,39629;0,67117;15,46079;63,54948;21,79318;6,38958;7,22597;24,39582;7,90644;0,16583;1,91175;22,82481;10,36613;3,40086;5,78604;15,32505;7,44962;2,31858;6,60600;4,29557;2,34489;7,52731;25,35221;50,08149;4,29075;1,19381;1,14784;1,27412;3,57653;3,14537;1,78585;11,59670;2,34287;1,96156;2,89023;10,93773;1,90784;58,61456;41,23180;2,22307;61,68139;1,83572;1,05757;6,44397;0,69771;2,63557;4,82862;4,61956;1,31332
68;25,16306;5,67354;0,40894;1,43297;4,33229;25,12670;4,57555;10,74603;21,32457;0,87333;14,95293;0,27927;12,13384;4,38567;27,35711;25,86477;9,91260;6,89791;3,42954;3,73079;5,18310;5,85376;1,86223;5,80618;5,99820;17,68288;0,48821;2,35318;9,73606;3,57531;5,53169;2,58411;0,80029;3,07573;1,08910;6,94104;4,13692;18,82058;1,12472;0,77037;13,20140;6,53248;19,16864;14,32983;6,38427;0,53064;2,96564;1,52357;4,96749;3,60505;13,56000;3,96832;3,43360;1,75923;7,71816;23,47311;2,93049;19,83776;3,74659;2,98865;0,18445;2,98432;1,12213;6,27184;5,84571;5,08550;21,02447;23,70874;0,02978;0,86671;4,32229;0,36168;3,16191;10,94036;2,61663;6,78319;1,75241;7,09973;2,23197;0,05897;2,90110;8,03543;4,44687;13,89077;1,44979;7,17288;3,24585;33,60932;2,51985;4,75072;1,35414;0,38434;1,57363;2,98927;8,45696;16,48190;7,33472;2,49000;1,42489;3,17774;8,71592;15,63622;2,73491;3,58706;12,51045;0,09032;0,96047;1,34290;5,90835;16,89818;0,23140;10,97779;9,94970;0,42141;5,53940;6,34776;15,20872;3,82163;6,11678;9,92548;31,44664;2,05436;1,60151;2,92766;25,06790;6,56246;2,71682;0,37029;6,48465;11,32175;1,01922;2,97592;0,41203;1,34104;7,35905;36,94162;4,59059;1,59766;9,82076;6,13811;0,04216;7,17727;5,01652;9,20580;20,04396;2,65410;5,59176;3,51969;14,40755;1,75592;4,90490;27,78835;1,20059;6,49534;13,88445;7,63119;23,56043;11,61188;3,29503;13,33352;1,60055;0,31860;4,53093;6,77407;1,50176;9,35571;7,71147;7,44223;1,07141;9,08695;6,85198;25,85284;4,89328;9,06491;8,89285;2,81666;3,53882;11,26389;7,02781;1,20604;1,04899
69;0,40414;19,98607;9,10956;2,53669;37,07368;2,25498;12,07245;21,13647;1,35708;2,33062;0,82936;3,26354;21,24634;2,68878;0,35416;5,33423;1,00889;0,60982;4,42502;1,32447;13,01842;1,24124;5,19685;13,30708;1,14857;0,23583;5,84370;8,65481;0,15009;1,25538;1,32501;2,07992;0,23173;2,06034;14,50302;0,15501;4,62567;5,51108;20,23567;26,68897;7,21594;5,99384;8,21386;115,06044;3,81000;9,45522;4,23090;2,46329;4,88546;9,30155;3,63668;4,44045;3,00382;5,53056;9,84080;9,54882;8,22743;10,63012;10,36241;2,25038;1,17005;11,10000;7,71062;14,70815;61,31360;0,79488;29,98336;1,90601;2,09657;1,52690;14,67655;1,98542;21,37107;0,68120;1,00631;1,18032;6,07460;6,18055;5,91887;12,46059;0,07796;33,04207;7,33498;14,93861;4,93925;17,78201;1,08187;4,64614;0,56688;5,90397;9,39318;2,62868;1,72852;12,74697;6,31804;1,57701;3,83317;0,27451;5,29184;4,48886;6,03350;4,69129;1,28390;7,49771;4,09591;5,97018;4,16056;2,94720;11,19708;9,90187;8,62612;7,36950;1,10554;14,01991;107,33138;2,28666;7,69090;12,57970;1,38596;5,67116;0,55213;2,61393;7,51275;0,47671;3,99053;2,74612;1,68665;2,62016;23,36597;11,54357;1,22303;37,04425;6,80385;0,76984;1,35411;7,76775;1,54810;18,19327;1,19981;12,06747;5,53543;12,06672;15,49083;47,69074;1,82994;1,26216;4,52151;1,35750;13,22966;3,97604;6,60447;13,19258;0,47459;3,65446;0,51460;5,04762;21,19952;9,56422;0,20405;37,65171;3,58507;4,83561;41,34629;6,42523;16,08323;2,86273;39,73520;4,80264;7,59167;35,05167;6,06933;8,21745;4,66416;7,41704;10,06841;5,09852;1,55221;18,68479;10,28286;2,10734;1,19528
70;0,63928;0,62043;7,47718;16,05525;2,25995;7,09956;1,59480;1,90775;15,65413;3,54866;6,90213;5,98567;12,67525;8,84843;17,34414;4,16339;16,10731;57,17040;0,41991;1,04128;3,89534;0,75685;2,51745;3,12489;11,85261;1,36158;7,02957;1,72827;10,71545;3,03691;9,03063;0,98993;3,23469;1,18469;1,29266;1,95180;31,66860;12,56280;1,70167;1,11336;2,46594;10,81010;2,28500;9,25122;2,32435;12,64934;2,19630;2,31813;2,30983;16,58707;10,14094;10,65307;1,40834;0,04953;0,04219;4,81488;0,32998;4,19130;9,71386;31,85206;2,17868;3,82059;5,47707;19,14697;1,29700;4,85978;32,59304;9,64421;6,23552;9,56472;2,38368;87,15750;9,88706;0,36923;16,81822;12,21130;2,86773;0,90661;0,42427;17,98901;7,29360;5,95692;8,66227;2,18328;1,27740;2,49335;23,94828;4,90281;1,37259;0,39793;17,06166;1,18772;1,30092;4,36834;1,73531;3,24767;27,51148;0,34035;6,63817;2,37204;0,85336;4,97947;3,80771;5,55480;0,98508;3,33923;15,11435;8,53975;0,82817;9,93239;14,36190;7,74955;39,32512;5,50677;5,88834;0,40422;2,09743;4,25047;10,52637;1,17651;29,67775;4,69528;5,46748;4,05858;2,25994;5,64789;95,27473;4,22056;7,46106;9,81000;5,91443;0,31886;9,48008;4,87154;1,44787;5,05036;9,76135;40,34999;8,90451;1,48514;2,37980;1,47719;67,93344;10,88379;6,98962;10,05489;6,07665;1,75200;29,93794;10,12543;6,31434;4,25834;3,80363;0,00117;5,87685;0,19138;5,50386;4,64763;3,05852;13,43980;7,72917;24,03483;12,31953;2,29460;1,39868;7,81553;25,32276;3,97417;0,54871;2,60716;15,41920;7,00047;1,60754;1,04013;4,65156;2,38992;3,34514;12,32565;1,53200;1,61806;0,85269
71;2,73319;0,97593;18,64192;5,13010;12,62178;0,55328;1,06363;11,41908;9,94854;1,94041;4,00625;6,92492;12,61264;0,20865;9,67159;47,87325;5,07710;4,65216;1,54346;89,11789;2,28307;2,28847;1,82596;9,13949;11,68090;10,53518;9,41874;3,82288;6,56034;1,01028;51,72892;9,13835;15,66756;11,81323;1,30717;1,19265;10,55670;1,51633;27,60869;10,85337;0,86131;1,70858;2,48907;10,13213;6,00959;2,85311;8,01832;5,66775;13,02901;2,83595;5,60315;4,81203;0,58057;7,25093;5,26455;8,88414;2,94499;31,46200;10,99650;7,01188;5,73332;1,96322;7,26627;6,04445;16,78875;26,83779;15,17556;3,03313;2,23559;9,97339;9,95884;1,77357;6,18055;6,35192;1,07806;11,60651;4,07242;3,24777;8,42716;9,87598;3,81350;3,76527;4,51236;4,53020;1,51809;1,00526;11,91473;4,89975;2,87818;4,71144;8,76858;4,98020;3,52465;0,20220;4,61850;10,31419;6,60664;6,65041;3,30690;6,39315;21,99780;8,34065;2,07501;7,59278;5,75743;26,94350;26,10222;23,48071;0,23406;4,70583;7,04819;1,99262;3,10459;4,22460;4,68375;14,97423;14,41226;1,83656;1,13146;6,92015;11,02084;0,06972;2,91415;10,17902;2,28666;3,78057;0,30471;4,24169;172,16576;3,41222;19,45455;14,01757;9,66348;13,85668;5,65797;6,16281;6,34404;7,35350;7,61210;10,74318;52,86824;1,46208;0,78735;0,21862;3,42833;33,46180;8,84325;2,08784;1,02064;2,07198;114,02828;0,28382;4,58246;6,00212;3,59396;9,58739;0,74611;4,26093;3,48962;4,71246;27,91064;4,54273;16,17253;6,68874;10,08544;24,31485;1,71406;9,87730;3,77301;5,63547;1,49567;0,55790;4,87299;7,61987;6,87899;0,21337;1,45829;2,98166;6,73496;1,20934;3,09195
72;1,68435;0,38547;2,50733;3,98830;2,87950;5,99501;25,20401;0,84611;0,31052;4,56895;1,97699;4,45412;5,82768;1,91422;11,33472;2,52342;0,10312;0,31513;2,64449;10,27987;1,15824;2,60611;2,68438;0,36208;0,96503;4,09561;12,01042;4,22235;18,05065;7,57385;0,99162;1,97293;0,48960;5,18744;1,25855;0,54848;1,59256;1,44352;1,89267;3,91318;1,43034;0,79126;11,88352;1,11874;6,17096;27,63263;9,28359;3,88422;1,70304;5,37343;15,15770;21,73321;6,96368;0,70150;2,87447;5,48033;23,98212;5,87417;0,05948;27,24214;2,23249;22,57842;1,57200;17,60457;0,89968;14,54183;5,59675;5,89279;1,80353;2,39526;8,06850;0,88968;4,28969;19,21054;4,18502;17,50834;4,26353;24,15271;4,51822;18,84877;2,99705;4,49300;0,77030;0,32052;2,66289;1,01233;4,10281;2,11971;9,31582;7,08810;0,34419;3,60272;2,37400;0,39390;2,15912;3,56516;6,37198;4,36746;3,12085;9,18390;1,67763;2,18286;7,25992;1,24961;13,71057;11,67429;0,91993;6,54930;1,10941;2,99961;1,37543;1,51726;12,12362;20,94229;29,20387;1,43892;1,97426;0,29978;15,91432;11,23427;8,24090;8,32504;4,95137;1,94960;6,09190;9,84928;25,41324;5,55105;11,89391;3,43636;16,50326;3,38871;0,44525;4,75482;2,93138;0,11846;12,66401;3,40263;0,96826;15,54026;6,81557;9,47851;51,91320;7,17008;7,17385;9,49478;22,35437;6,42625;6,73000;6,75677;1,56958;4,17555;2,39255;1,66081;4,06066;6,41961;47,99389;10,55051;1,00134;57,47186;3,33417;5,85905;149,50454;2,26471;2,18447;20,13411;2,25982;1,42554;11,94244;5,58009;0,17831;6,44357;0,86243;11,45882;3,34650;1,17773;7,82500;17,80611;17,71839;2,01249;6,76016
73;2,03646;22,79863;4,59354;6,95651;47,17923;3,73950;11,30234;15,41575;2,76349;13,08821;0,13326;22,12277;5,53931;3,02392;10,98139;5,42232;20,23141;29,18678;2,41505;3,45200;1,88289;2,46918;9,48667;15,15058;24,62810;2,40587;6,46963;23,41494;11,78642;6,49543;3,87925;3,13732;12,88785;15,08010;2,17229;1,45583;2,36359;1,12281;12,05708;39,67720;15,77846;62,05295;5,14891;4,12584;74,93661;0,45337;9,35033;2,82450;1,62801;10,40122;4,19751;18,12102;1,66472;6,48351;27,17252;2,55592;2,85451;1,38621;0,78150;18,11048;4,59760;56,71660;18,02256;4,52969;0,76710;3,48316;0,69026;6,81672;8,73624;5,31399;12,02318;3,60316;1,70901;9,65498;12,82142;2,95084;3,07234;2,26934;0,58570;2,09712;3,74873;216,07407;5,47588;9,95867;1,95036;3,31881;3,63456;0,16497;1,83253;9,72382;32,21702;0,05342;4,64683;20,14417;1,19286;1,15529;3,35314;11,34259;1,67138;0,63295;2,51825;2,44674;20,26184;4,90853;11,91464;8,25576;1,66257;1,86261;3,30998;5,05901;2,61258;6,75671;10,56631;2,84216;35,73489;3,44121;4,02040;4,61890;7,03338;2,77966;5,29014;0,23242;0,21575;3,78751;11,30535;3,03145;11,53470;8,05991;0,77448;1,37832;6,14033;21,76587;46,89009;18,42178;5,74752;40,83508;0,57490;3,13125;4,51224;1,07145;3,82390;0,62570;3,02379;3,14116;20,33858;17,90216;10,51281;5,71176;9,22964;2,59223;0,34820;3,81514;8,72440;2,76528;0,07914;12,09181;18,46132;3,03950;3,75776;14,30159;6,79890;19,10893;0,30636;1,94511;5,50468;0,42239;12,99923;0,65082;3,32012;0,92147;1,92297;4,87685;11,53913;8,67469;3,11685;8,38122;3,26203;8,02840;1,27229;0,92469;11,01117
74;0,12854;6,77572;10,32883;3,24495;6,46671;1,24916;3,66210;0,06986;0,53559;0,53156;7,97075;101,46732;4,33886;4,00238;3,37648;2,57541;1,34725;0,93234;0,44937;2,42302;3,11899;12,60264;6,75187;1,41451;11,19172;1,56403;3,75117;4,37477;0,25958;2,71603;8,17539;1,70829;0,48203;12,90610;11,28036;24,87518;1,50920;2,63279;1,34641;0,75527;4,12969;1,25485;5,59566;3,34891;5,46996;2,08650;17,08263;2,40144;35,03372;4,50324;6,80959;3,53599;6,43196;3,49857;6,83777;23,84682;0,19749;2,32853;4,81846;31,25275;1,11403;4,35199;56,82480;0,89949;12,58941;2,17464;3,57104;2,16715;0,67217;6,06784;3,92015;50,55722;1,70779;6,53861;10,72583;3,40014;0,10499;24,07612;0,24815;1,80187;1,85104;99,72411;6,81850;1,27728;1,90227;1,08444;33,85158;44,53252;4,83701;6,13072;8,20115;3,32555;6,43947;1,60308;21,62529;1,79356;15,92446;1,87134;139,66757;3,12741;4,61009;14,71270;17,18073;2,72567;10,56132;0,86048;3,65230;4,05676;0,10461;23,48012;5,78498;7,00623;57,83723;6,22002;6,98441;1,73946;55,65256;10,36426;10,81145;1,05224;5,31719;1,09433;0,37374;0,21434;6,16199;14,66063;3,14959;14,00462;46,96885;4,80425;13,68730;15,28047;5,75595;13,86876;4,68851;5,94308;2,02437;1,16891;11,56676;1,49065;6,47896;0,69372;4,27653;3,32629;2,10387;0,27770;13,34535;2,72965;1,71055;2,42700;15,53231;6,25625;3,67682;1,00318;10,94949;0,43564;11,79534;11,65275;12,00328;9,01719;4,30469;5,16629;82,14444;0,80504;3,43189;6,75596;15,44780;0,48681;1,89130;7,50729;14,72744;23,18048;9,73142;3,57149;4,46979;1,52057;3,21872;3,04263;2,99637;8,39760;6,33526
75;1,42501;1,57275;8,62713;1,57798;11,06040;2,39824;37,41648;9,16990;6,11410;2,74275;3,22366;73,24419;23,63281;7,33127;6,99761;3,53404;3,85585;1,41949;0,02184;8,62082;21,26934;1,18472;5,76511;3,78203;13,04619;0,95312;18,16197;1,10487;11,19677;2,33310;1,63739;2,79482;9,30469;6,77996;0,41326;0,97089;38,73046;3,05988;0,14894;0,81018;1,10562;2,61715;7,74682;2,39360;7,46811;3,02143;1,10192;5,06544;16,67392;38,15649;2,05693;3,41061;0,14621;3,02664;1,24342;10,44417;3,77320;6,84829;106,59465;2,58728;23,95375;1,19225;1,10784;7,19664;19,24799;13,23969;4,25183;10,59439;0,27733;3,05119;6,83564;0,59946;1,32299;4,18178;2,74765;0,18857;5,60517;8,91075;16,88860;7,09007;7,49044;22,14800;13,18984;16,43134;0,79366;16,24660;12,99972;51,51993;0,15237;0,21961;9,81884;4,45510;3,08285;4,92970;0,37591;8,08712;0,76034;3,93483;0,25656;10,90804;12,54167;14,69548;4,25759;5,33887;28,25662;1,41060;1,22020;2,64859;4,51142;4,47246;8,23823;5,60224;17,60365;6,83072;2,71187;7,78643;15,44297;4,35021;0,56580;28,95212;0,59913;14,38526;14,20712;7,50615;1,80275;3,62537;1,03621;1,05653;6,30724;5,16345;2,73461;10,85049;0,67711;4,55340;3,72430;3,73565;3,72451;1,18044;1,35905;7,17125;2,06035;34,34823;5,06064;2,88890;10,44645;2,11546;18,64961;3,95616;2,31503;3,69207;3,62270;3,09809;6,18461;1,07265;1,06514;1,91576;1,68837;0,32483;7,70332;2,79723;4,04659;12,66993;5,06925;1,12688;5,93961;3,90612;5,34960;4,75567;17,87173;5,63573;1,54823;7,15082;8,65789;1,87548;9,50230;3,02504;0,79556;4,06704;15,80825;4,86216;0,68569
76;0,95763;14,66237;3,39593;2,56895;0,02653;1,23873;1,17414;9,10867;4,20179;4,76210;4,53977;93,95748;2,37813;6,04767;0,99450;4,05797;0,21737;21,89994;6,37060;2,59260;23,74949;0,81372;4,10347;2,23375;3,02458;4,95764;1,01862;0,51161;4,42566;3,72966;6,48367;17,51055;2,83238;30,41469;1,07164;1,08054;4,86134;1,60603;2,46850;4,86607;1,92885;7,95383;0,16404;3,30292;2,12630;1,94683;2,21912;32,87065;3,07222;1,92787;11,86452;0,30177;0,46111;19,28118;1,23616;12,80934;8,77628;2,47357;4,12993;14,67496;3,10335;4,98853;0,90825;3,01144;4,91416;3,84852;28,98314;15,91115;3,70404;3,89788;10,61659;0,57842;2,95087;4,03936;6,02275;7,79229;3,44773;2,05374;2,03519;5,89554;45,72147;3,16272;5,81345;0,93637;1,26052;4,68516;7,25931;2,96470;5,26646;2,08546;9,30614;4,39064;1,55602;5,43779;14,84937;7,33451;15,46058;0,16462;16,23146;71,58381;4,48267;0,19741;12,35871;4,38942;1,11064;12,12745;1,52589;14,65290;10,39919;7,88590;0,38915;1,68243;12,13033;2,12809;0,00639;4,76915;0,01982;33,16090;1,01315;15,55298;1,27493;2,51965;7,11871;6,27274;4,85638;1,72828;3,76699;9,59463;7,51119;26,99844;4,02149;2,57013;2,53135;9,23296;6,06041;3,28649;6,57207;1,22616;5,92874;6,60360;3,53682;3,95387;5,35239;9,51523;14,35909;1,45642;4,79455;10,52880;26,88398;1,94543;4,89632;1,31974;2,03643;9,10983;0,80953;3,06380;3,29087;6,35491;0,97031;0,13435;0,71519;7,52861;1,22028;7,59056;4,51676;7,19104;17,23548;0,08272;14,63856;1,58414;8,53183;1,87709;1,02104;2,09008;6,40804;6,30160;18,03610;0,77229;13,83073;1,43207;24,09236
77;0,54957;0,86962;9,82627;1,25943;3,21319;3,01995;12,30635;2,43722;2,26076;16,04559;2,94403;1,23637;7,05540;8,52796;5,36645;5,37653;3,21910;16,26358;8,80855;5,64496;0,13554;1,68326;10,38028;3,59845;8,73611;1,44308;4,07620;0,31049;1,80508;1,20520;1,96251;3,69965;0,69584;0,90870;3,57867;2,60579;20,28171;3,35083;9,29630;8,66886;2,42099;5,86706;33,41954;2,81914;1,86353;3,75721;0,74494;5,50321;6,00510;3,50153;5,91613;13,05416;11,90311;7,01369;0,19078;4,38501;10,76100;5,44453;2,71641;5,06117;7,28912;7,26522;3,35704;15,76659;13,89662;8,46824;0,25890;19,02056;1,09253;34,41342;9,20850;7,93515;3,02009;0,24743;2,92586;1,94622;9,02868;3,05468;4,57863;3,42093;4,59902;2,28849;11,81268;33,73182;5,86747;3,51295;3,24454;4,19727;3,02818;28,13610;158,73725;1,35047;1,11228;7,64125;26,58711;22,38513;1,24936;6,01310;3,74769;9,65238;4,29279;12,38564;3,80839;2,22766;1,96867;3,04085;4,27409;0,50681;14,19848;1,97041;0,04091;0,49403;0,77604;49,47139;11,17893;3,62623;0,28379;2,04039;17,53145;5,32171;10,33680;0,95551;9,65464;0,67193;5,57833;34,94616;5,46427;4,41572;0,75371;49,71542;5,68370;5,07602;2,35947;21,04952;17,00232;8,06874;0,27509;1,71514;23,63645;16,42403;2,89721;2,83759;2,34263;8,62518;7,45066;3,54676;1,96708;11,35322;0,75817;5,73066;8,39152;34,07971;7,47281;10,70843;5,58996;7,70354;6,17033;4,09887;0,17427;1,43215;0,02784;4,70526;5,95004;1,87725;1,37758;1,78684;4,64129;2,10813;5,68799;87,90237;1,21927;1,62941;5,32326;12,61009;5,08968;0,31460;17,73256;4,29312;2,67713;6,48500;3,39059
78;3,23655;0,17358;0,82244;1,10496;2,69518;0,25581;15,01523;3,37004;8,60264;0,86991;2,28047;3,26831;3,86249;60,05253;41,43107;7,32034;5,11772;1,93681;7,57948;1,08251;22,97617;6,83056;6,55693;0,55212;2,61057;5,72948;4,15420;2,68125;5,94726;5,10707;1,58697;11,02254;2,95761;7,33401;2,77785;0,60434;1,50825;11,71806;1,13549;3,25885;5,40603;8,96556;23,42205;0,85198;0,19963;3,31732;0,63621;4,54398;0,36369;4,83577;11,11193;2,13357;3,15626;20,95268;24,05268;7,46995;34,25915;3,24001;1,58187;29,18535;1,65958;1,12092;15,59384;43,23836;1,42064;0,81565;1,74655;1,02105;5,26815;3,46474;1,87031;3,43663;1,84356;48,60203;11,96491;3,68051;1,12015;3,82958;3,94770;4,56862;3,74873;15,81290;31,01115;4,15446;0,29633;2,64151;7,22370;24,88503;2,02665;0,17098;63,22286;1,89880;2,54468;25,88444;22,51590;1,25492;0,04987;1,72014;2,53228;1,49136;5,40153;0,70203;21,21321;10,85578;0,45303;1,29332;2,91702;1,51821;0,26885;3,12291;4,50490;1,28376;1,84700;6,66356;3,10569;1,86837;1,99407;5,43723;4,41965;2,16041;8,37905;15,90022;2,94584;0,68083;4,50991;1,88680;4,96718;7,38171;1,68901;9,63505;14,30284;3,73604;0,72012;3,40520;6,07898;6,45015;5,71718;9,54473;3,97517;1,40915;1,97234;5,05277;8,44935;3,38119;2,39285;5,53032;0,78515;1,30798;11,35046;3,22462;0,29937;7,14045;2,97725;11,27161;1,79847;2,38314;19,75315;4,12010;0,30689;2,87336;4,97327;2,63388;15,77071;9,71766;1,57852;4,48563;10,46117;0,06843;0,87534;6,08934;0,43138;1,29771;3,03643;8,71891;1,16419;3,45802;3,12228;78,06667;0,95221;2,49723;2,22706
